,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.01,0.0,1.0,0.01,0.02
0.50,0.02,0.01,0.96,0.04,0.07
0.55,0.13,0.22,0.86,0.23,0.36
0.60,0.32,0.51,0.88,0.49,0.63
0.65,0.44,0.51,0.83,0.65,0.73
0.70,0.53,0.4,0.77,0.83,0.8
0.75,0.4,0.17,0.71,0.91,0.8
0.80,0.28,0.07,0.67,0.96,0.79
0.85,0.18,0.03,0.63,0.99,0.77
0.90,0.1,0.02,0.61,0.99,0.76
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.01,0.0,1.0,0.01,0.02
0.50,0.02,0.01,0.96,0.04,0.07
0.55,0.13,0.22,0.86,0.23,0.36
0.60,0.32,0.51,0.88,0.49,0.63
0.65,0.44,0.51,0.83,0.65,0.73
0.70,0.53,0.4,0.77,0.83,0.8
0.75,0.4,0.17,0.71,0.91,0.8
0.80,0.28,0.07,0.67,0.96,0.79
0.85,0.18,0.03,0.63,0.99,0.77
0.90,0.1,0.02,0.61,0.99,0.76
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.01,0.0,1.0,0.01,0.02
0.50,0.02,0.01,0.96,0.04,0.07
0.55,0.13,0.22,0.86,0.23,0.36
0.60,0.32,0.51,0.88,0.49,0.63
0.65,0.44,0.51,0.83,0.65,0.73
0.70,0.53,0.4,0.77,0.83,0.8
0.75,0.4,0.17,0.71,0.91,0.8
0.80,0.28,0.07,0.67,0.96,0.79
0.85,0.18,0.03,0.63,0.99,0.77
0.90,0.1,0.02,0.61,0.99,0.76
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 562.20 seconds
