,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.01,0.0,1.0,0.01,0.02
0.45,0.06,0.06,0.96,0.11,0.2
0.50,0.19,0.27,0.83,0.34,0.48
0.55,0.36,0.45,0.81,0.58,0.67
0.60,0.53,0.43,0.79,0.75,0.77
0.65,0.45,0.2,0.73,0.84,0.78
0.70,0.37,0.11,0.7,0.92,0.8
0.75,0.3,0.07,0.68,0.97,0.8
0.80,0.22,0.04,0.65,1.0,0.79
0.85,0.17,0.02,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
max
0.40,0.01,0.0,1.0,0.01,0.02
0.45,0.06,0.06,0.96,0.11,0.2
0.50,0.19,0.27,0.83,0.34,0.48
0.55,0.36,0.45,0.81,0.58,0.67
0.60,0.53,0.43,0.79,0.75,0.77
0.65,0.45,0.2,0.73,0.84,0.78
0.70,0.37,0.11,0.7,0.92,0.8
0.75,0.3,0.07,0.68,0.97,0.8
0.80,0.22,0.04,0.65,1.0,0.79
0.85,0.17,0.02,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
min
0.40,0.01,0.0,1.0,0.01,0.02
0.45,0.06,0.06,0.96,0.11,0.2
0.50,0.19,0.27,0.83,0.34,0.48
0.55,0.36,0.45,0.81,0.58,0.67
0.60,0.53,0.43,0.79,0.75,0.77
0.65,0.45,0.2,0.73,0.84,0.78
0.70,0.37,0.11,0.7,0.92,0.8
0.75,0.3,0.07,0.68,0.97,0.8
0.80,0.22,0.04,0.65,1.0,0.79
0.85,0.17,0.02,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1079.85 seconds
