,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.01
0.50,0.01,0.01,0.97,0.03,0.06
0.55,0.11,0.22,0.82,0.21,0.33
0.60,0.29,0.48,0.87,0.46,0.6
0.65,0.44,0.56,0.82,0.65,0.72
0.70,0.56,0.45,0.78,0.79,0.79
0.75,0.39,0.2,0.71,0.89,0.79
0.80,0.27,0.07,0.67,0.95,0.78
0.85,0.15,0.03,0.62,0.98,0.76
0.90,0.06,0.01,0.59,0.99,0.74
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.01
0.50,0.01,0.01,0.97,0.03,0.06
0.55,0.11,0.22,0.82,0.21,0.33
0.60,0.29,0.48,0.87,0.46,0.6
0.65,0.44,0.56,0.82,0.65,0.72
0.70,0.56,0.45,0.78,0.79,0.79
0.75,0.39,0.2,0.71,0.89,0.79
0.80,0.27,0.07,0.67,0.95,0.78
0.85,0.15,0.03,0.62,0.98,0.76
0.90,0.06,0.01,0.59,0.99,0.74
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.01
0.50,0.01,0.01,0.97,0.03,0.06
0.55,0.11,0.22,0.82,0.21,0.33
0.60,0.29,0.48,0.87,0.46,0.6
0.65,0.44,0.56,0.82,0.65,0.72
0.70,0.56,0.45,0.78,0.79,0.79
0.75,0.39,0.2,0.71,0.89,0.79
0.80,0.27,0.07,0.67,0.95,0.78
0.85,0.15,0.03,0.62,0.98,0.76
0.90,0.06,0.01,0.59,0.99,0.74
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 430.93 seconds
