,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.05,0.03,0.02,0.99,0.07,0.12
0.10,0.25,0.21,0.86,0.48,0.61
0.15,0.48,0.35,0.76,0.79,0.77
0.20,0.29,0.23,0.68,0.89,0.77
0.25,0.13,0.05,0.62,0.95,0.75
0.30,0.08,0.02,0.6,0.96,0.74
0.35,0.05,0.01,0.59,0.97,0.73
0.40,0.02,0.0,0.58,0.97,0.73
0.45,0.01,0.0,0.58,0.98,0.73
max
0.05,0.03,0.02,0.99,0.07,0.12
0.10,0.25,0.21,0.86,0.48,0.61
0.15,0.48,0.35,0.76,0.79,0.77
0.20,0.29,0.23,0.68,0.89,0.77
0.25,0.13,0.05,0.62,0.95,0.75
0.30,0.08,0.02,0.6,0.96,0.74
0.35,0.05,0.01,0.59,0.97,0.73
0.40,0.02,0.0,0.58,0.97,0.73
0.45,0.01,0.0,0.58,0.98,0.73
min
0.05,0.03,0.02,0.99,0.07,0.12
0.10,0.25,0.21,0.86,0.48,0.61
0.15,0.48,0.35,0.76,0.79,0.77
0.20,0.29,0.23,0.68,0.89,0.77
0.25,0.13,0.05,0.62,0.95,0.75
0.30,0.08,0.02,0.6,0.96,0.74
0.35,0.05,0.01,0.59,0.97,0.73
0.40,0.02,0.0,0.58,0.97,0.73
0.45,0.01,0.0,0.58,0.98,0.73
std
0.05,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
test finished in 19390.19 seconds
