,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.05,0.29,0.25,0.81,0.51,0.63
0.10,0.38,0.24,0.72,0.67,0.69
0.15,0.35,0.17,0.68,0.8,0.74
0.20,0.28,0.08,0.66,0.88,0.75
0.25,0.23,0.04,0.65,0.94,0.77
0.30,0.2,0.03,0.64,0.97,0.77
0.35,0.17,0.02,0.63,0.99,0.77
0.40,0.17,0.02,0.63,0.99,0.77
0.45,0.16,0.02,0.63,1.0,0.77
max
0.05,0.29,0.25,0.81,0.51,0.63
0.10,0.38,0.24,0.72,0.67,0.69
0.15,0.35,0.17,0.68,0.8,0.74
0.20,0.28,0.08,0.66,0.88,0.75
0.25,0.23,0.04,0.65,0.94,0.77
0.30,0.2,0.03,0.64,0.97,0.77
0.35,0.17,0.02,0.63,0.99,0.77
0.40,0.17,0.02,0.63,0.99,0.77
0.45,0.16,0.02,0.63,1.0,0.77
min
0.05,0.29,0.25,0.81,0.51,0.63
0.10,0.38,0.24,0.72,0.67,0.69
0.15,0.35,0.17,0.68,0.8,0.74
0.20,0.28,0.08,0.66,0.88,0.75
0.25,0.23,0.04,0.65,0.94,0.77
0.30,0.2,0.03,0.64,0.97,0.77
0.35,0.17,0.02,0.63,0.99,0.77
0.40,0.17,0.02,0.63,0.99,0.77
0.45,0.16,0.02,0.63,1.0,0.77
std
0.05,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
test finished in 316.44 seconds
