,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.05,0.06,0.05,0.9,0.13,0.23
0.10,0.06,0.05,0.9,0.14,0.24
0.15,0.13,0.1,0.84,0.29,0.43
0.20,0.3,0.23,0.79,0.57,0.66
0.25,0.35,0.21,0.7,0.82,0.76
0.30,0.25,0.1,0.66,0.94,0.77
0.35,0.2,0.05,0.64,0.98,0.78
0.40,0.18,0.04,0.63,0.99,0.77
0.45,0.16,0.02,0.63,0.99,0.77
max
0.05,0.06,0.05,0.9,0.13,0.23
0.10,0.06,0.05,0.9,0.14,0.24
0.15,0.13,0.1,0.84,0.29,0.43
0.20,0.3,0.23,0.79,0.57,0.66
0.25,0.35,0.21,0.7,0.82,0.76
0.30,0.25,0.1,0.66,0.94,0.77
0.35,0.2,0.05,0.64,0.98,0.78
0.40,0.18,0.04,0.63,0.99,0.77
0.45,0.16,0.02,0.63,0.99,0.77
min
0.05,0.06,0.05,0.9,0.13,0.23
0.10,0.06,0.05,0.9,0.14,0.24
0.15,0.13,0.1,0.84,0.29,0.43
0.20,0.3,0.23,0.79,0.57,0.66
0.25,0.35,0.21,0.7,0.82,0.76
0.30,0.25,0.1,0.66,0.94,0.77
0.35,0.2,0.05,0.64,0.98,0.78
0.40,0.18,0.04,0.63,0.99,0.77
0.45,0.16,0.02,0.63,0.99,0.77
std
0.05,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
test finished in 7343.60 seconds
