,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.04,0.0,0.88,0.19,0.31
0.65,0.09,0.01,0.91,0.4,0.56
0.70,0.18,0.09,0.92,0.64,0.75
0.75,0.25,0.19,0.92,0.78,0.84
0.80,0.36,0.24,0.91,0.91,0.91
0.85,0.17,0.17,0.89,0.97,0.93
0.90,0.01,0.06,0.88,0.99,0.93
max
0.60,0.04,0.0,0.88,0.19,0.31
0.65,0.09,0.01,0.91,0.4,0.56
0.70,0.18,0.09,0.92,0.64,0.75
0.75,0.25,0.19,0.92,0.78,0.84
0.80,0.36,0.24,0.91,0.91,0.91
0.85,0.17,0.17,0.89,0.97,0.93
0.90,0.01,0.06,0.88,0.99,0.93
min
0.60,0.04,0.0,0.88,0.19,0.31
0.65,0.09,0.01,0.91,0.4,0.56
0.70,0.18,0.09,0.92,0.64,0.75
0.75,0.25,0.19,0.92,0.78,0.84
0.80,0.36,0.24,0.91,0.91,0.91
0.85,0.17,0.17,0.89,0.97,0.93
0.90,0.01,0.06,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 234.17 seconds
