,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.70,0.0,0.0,0.94,0.01,0.01
0.75,0.01,0.0,0.94,0.09,0.17
0.80,0.1,0.01,0.91,0.55,0.69
0.85,0.21,0.21,0.9,0.96,0.93
0.90,0.03,0.07,0.88,0.99,0.93
0.95,-0.03,0.03,0.88,1.0,0.93
max
0.70,0.0,0.0,0.94,0.01,0.01
0.75,0.01,0.0,0.94,0.09,0.17
0.80,0.1,0.01,0.91,0.55,0.69
0.85,0.21,0.21,0.9,0.96,0.93
0.90,0.03,0.07,0.88,0.99,0.93
0.95,-0.03,0.03,0.88,1.0,0.93
min
0.70,0.0,0.0,0.94,0.01,0.01
0.75,0.01,0.0,0.94,0.09,0.17
0.80,0.1,0.01,0.91,0.55,0.69
0.85,0.21,0.21,0.9,0.96,0.93
0.90,0.03,0.07,0.88,0.99,0.93
0.95,-0.03,0.03,0.88,1.0,0.93
std
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0,0.0
test finished in 9859.44 seconds
