,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.03,0.0,0.81,0.13,0.23
0.40,0.06,0.01,0.85,0.27,0.41
0.50,0.11,0.03,0.88,0.47,0.61
0.60,0.15,0.07,0.9,0.62,0.73
0.70,0.21,0.18,0.91,0.76,0.83
0.75,0.27,0.21,0.91,0.84,0.87
0.80,0.32,0.22,0.9,0.92,0.91
0.85,0.15,0.15,0.89,0.98,0.93
max
0.30,0.03,0.0,0.81,0.13,0.23
0.40,0.06,0.01,0.85,0.27,0.41
0.50,0.11,0.03,0.88,0.47,0.61
0.60,0.15,0.07,0.9,0.62,0.73
0.70,0.21,0.18,0.91,0.76,0.83
0.75,0.27,0.21,0.91,0.84,0.87
0.80,0.32,0.22,0.9,0.92,0.91
0.85,0.15,0.15,0.89,0.98,0.93
min
0.30,0.03,0.0,0.81,0.13,0.23
0.40,0.06,0.01,0.85,0.27,0.41
0.50,0.11,0.03,0.88,0.47,0.61
0.60,0.15,0.07,0.9,0.62,0.73
0.70,0.21,0.18,0.91,0.76,0.83
0.75,0.27,0.21,0.91,0.84,0.87
0.80,0.32,0.22,0.9,0.92,0.91
0.85,0.15,0.15,0.89,0.98,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 1270.22 seconds
