,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.68,0.0,0.0
0.60,0.0,0.0,0.84,0.0,0.0
0.70,0.0,0.0,0.9,0.03,0.06
0.80,0.05,0.0,0.9,0.38,0.53
0.90,0.03,0.07,0.88,0.99,0.93
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,-0.0,-0.0,0.68,0.0,0.0
0.60,0.0,0.0,0.84,0.0,0.0
0.70,0.0,0.0,0.9,0.03,0.06
0.80,0.05,0.0,0.9,0.38,0.53
0.90,0.03,0.07,0.88,0.99,0.93
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,-0.0,-0.0,0.68,0.0,0.0
0.60,0.0,0.0,0.84,0.0,0.0
0.70,0.0,0.0,0.9,0.03,0.06
0.80,0.05,0.0,0.9,0.38,0.53
0.90,0.03,0.07,0.88,0.99,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1156.48 seconds
