,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,0.68,0.0,0.0
0.50,0.0,0.0,0.88,0.02,0.04
0.60,0.04,0.0,0.87,0.18,0.3
0.70,0.16,0.06,0.91,0.62,0.74
0.80,0.34,0.25,0.91,0.9,0.9
0.85,0.15,0.16,0.89,0.98,0.93
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,-0.0,-0.0,0.68,0.0,0.0
0.50,0.0,0.0,0.88,0.02,0.04
0.60,0.04,0.0,0.87,0.18,0.3
0.70,0.16,0.06,0.91,0.62,0.74
0.80,0.34,0.25,0.91,0.9,0.9
0.85,0.15,0.16,0.89,0.98,0.93
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,-0.0,-0.0,0.68,0.0,0.0
0.50,0.0,0.0,0.88,0.02,0.04
0.60,0.04,0.0,0.87,0.18,0.3
0.70,0.16,0.06,0.91,0.62,0.74
0.80,0.34,0.25,0.91,0.9,0.9
0.85,0.15,0.16,0.89,0.98,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 19625.54 seconds
