,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,0.93,0.0,0.0
0.65,0.0,0.0,0.57,0.0,0.01
0.70,0.0,0.0,0.46,0.02,0.03
0.75,0.02,0.0,0.49,0.13,0.2
0.80,0.25,0.12,0.56,0.69,0.62
0.85,0.09,0.07,0.53,0.98,0.68
0.90,0.01,0.01,0.51,1.0,0.67
max
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,1.0,0.01,0.01
0.70,0.0,0.0,0.51,0.03,0.05
0.75,0.04,0.01,0.52,0.18,0.26
0.80,0.3,0.19,0.59,0.8,0.67
0.85,0.11,0.12,0.54,0.99,0.7
0.90,0.02,0.01,0.52,1.0,0.68
min
0.60,0.0,0.0,0.58,0.0,0.0
0.65,0.0,0.0,0.39,0.0,0.0
0.70,0.0,0.0,0.42,0.01,0.03
0.75,0.0,0.0,0.45,0.09,0.16
0.80,0.2,0.06,0.52,0.62,0.57
0.85,0.06,0.03,0.51,0.98,0.67
0.90,0.01,0.0,0.49,0.99,0.66
std
0.60,0.0,0.0,0.16,0.0,0.0
0.65,0.0,0.0,0.21,0.0,0.01
0.70,0.0,0.0,0.03,0.01,0.01
0.75,0.01,0.0,0.02,0.03,0.03
0.80,0.04,0.05,0.02,0.06,0.04
0.85,0.02,0.03,0.01,0.01,0.01
0.90,0.0,0.01,0.01,0.0,0.01
test finished in 420.57 seconds
