,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.10,0.0,0.0,1.0,0.0,0.0
0.15,0.01,0.0,0.87,0.01,0.01
0.20,0.01,0.0,0.51,0.01,0.02
0.25,0.04,0.01,0.26,0.04,0.07
0.30,0.09,0.03,0.33,0.11,0.17
0.35,0.15,0.07,0.36,0.19,0.25
0.40,0.21,0.1,0.4,0.28,0.33
0.45,0.27,0.13,0.44,0.37,0.4
0.50,0.32,0.16,0.46,0.46,0.46
0.55,0.31,0.18,0.48,0.55,0.51
max
0.10,0.0,0.0,1.0,0.0,0.0
0.15,0.03,0.01,1.0,0.04,0.06
0.20,0.05,0.02,1.0,0.06,0.1
0.25,0.06,0.03,0.31,0.07,0.11
0.30,0.13,0.04,0.38,0.16,0.22
0.35,0.18,0.08,0.38,0.22,0.28
0.40,0.23,0.11,0.42,0.29,0.35
0.45,0.3,0.16,0.46,0.4,0.42
0.50,0.34,0.19,0.48,0.49,0.48
0.55,0.34,0.2,0.5,0.57,0.53
min
0.10,0.0,0.0,1.0,0.0,0.0
0.15,0.0,0.0,0.22,0.0,0.0
0.20,0.0,-0.0,0.17,0.0,-0.0
0.25,0.0,-0.0,0.21,0.0,0.01
0.30,0.05,0.01,0.29,0.06,0.11
0.35,0.13,0.06,0.34,0.18,0.23
0.40,0.19,0.08,0.39,0.26,0.31
0.45,0.25,0.12,0.42,0.35,0.38
0.50,0.27,0.11,0.43,0.42,0.42
0.55,0.28,0.14,0.46,0.53,0.49
std
0.10,0.0,0.0,0.0,0.0,0.0
0.15,0.01,0.0,0.29,0.01,0.02
0.20,0.02,0.01,0.35,0.02,0.04
0.25,0.02,0.01,0.03,0.02,0.03
0.30,0.03,0.01,0.03,0.03,0.03
0.35,0.02,0.01,0.01,0.01,0.02
0.40,0.01,0.01,0.01,0.01,0.01
0.45,0.02,0.01,0.02,0.02,0.01
0.50,0.02,0.03,0.02,0.02,0.02
0.55,0.02,0.02,0.01,0.01,0.01
test finished in 789.57 seconds
