,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,0.91,0.0,0.0
0.35,0.0,0.0,0.61,0.01,0.03
0.40,0.19,0.08,0.64,0.37,0.46
0.45,0.32,0.21,0.67,0.6,0.64
0.50,0.35,0.29,0.7,0.78,0.73
0.55,0.32,0.33,0.71,0.88,0.79
0.60,0.25,0.28,0.7,0.95,0.81
0.65,0.18,0.19,0.69,0.98,0.8
0.70,0.1,0.1,0.67,0.99,0.8
max
0.30,-0.0,0.0,1.0,0.01,0.01
0.35,0.01,0.0,0.83,0.02,0.04
0.40,0.23,0.12,0.66,0.4,0.5
0.45,0.35,0.26,0.7,0.63,0.66
0.50,0.38,0.33,0.71,0.79,0.75
0.55,0.34,0.36,0.72,0.9,0.8
0.60,0.29,0.34,0.72,0.96,0.82
0.65,0.21,0.22,0.7,0.99,0.81
0.70,0.12,0.13,0.68,0.99,0.81
min
0.30,-0.0,0.0,0.64,-0.0,-0.0
0.35,-0.0,0.0,0.49,0.0,0.01
0.40,0.16,0.05,0.61,0.33,0.43
0.45,0.28,0.15,0.64,0.58,0.62
0.50,0.33,0.24,0.68,0.75,0.72
0.55,0.3,0.29,0.69,0.87,0.77
0.60,0.22,0.22,0.69,0.94,0.8
0.65,0.15,0.16,0.68,0.97,0.8
0.70,0.09,0.08,0.66,0.99,0.79
std
0.30,0.0,0.0,0.16,0.0,0.0
0.35,0.0,0.0,0.13,0.01,0.01
0.40,0.03,0.03,0.03,0.03,0.04
0.45,0.03,0.04,0.02,0.02,0.02
0.50,0.02,0.04,0.01,0.02,0.01
0.55,0.01,0.03,0.01,0.01,0.01
0.60,0.03,0.04,0.01,0.01,0.01
0.65,0.02,0.02,0.01,0.01,0.01
0.70,0.01,0.02,0.01,0.0,0.01
test finished in 335.87 seconds
