,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,0.67,0.0,0.0
0.65,0.0,0.0,0.52,0.0,0.0
0.70,0.0,0.0,0.45,0.01,0.02
0.75,0.01,0.0,0.49,0.07,0.12
0.80,0.18,0.04,0.56,0.43,0.49
0.85,0.21,0.22,0.57,0.98,0.72
0.90,0.04,0.03,0.51,0.99,0.68
max
0.60,0.0,0.0,1.0,0.0,0.01
0.65,0.0,0.0,1.0,0.01,0.01
0.70,0.0,0.0,0.5,0.02,0.03
0.75,0.02,0.0,0.54,0.08,0.14
0.80,0.3,0.07,0.6,0.54,0.56
0.85,0.25,0.28,0.58,0.98,0.73
0.90,0.06,0.04,0.52,1.0,0.68
min
0.60,0.0,0.0,0.34,0.0,0.0
0.65,0.0,0.0,0.39,0.0,0.0
0.70,0.0,0.0,0.4,0.01,0.02
0.75,0.0,0.0,0.44,0.06,0.11
0.80,0.08,0.02,0.52,0.34,0.41
0.85,0.17,0.17,0.56,0.97,0.71
0.90,0.03,0.01,0.5,0.99,0.67
std
0.60,0.0,0.0,0.29,0.0,0.0
0.65,0.0,0.0,0.2,0.0,0.0
0.70,0.0,0.0,0.03,0.0,0.0
0.75,0.01,0.0,0.03,0.01,0.01
0.80,0.07,0.02,0.03,0.07,0.05
0.85,0.02,0.03,0.01,0.0,0.01
0.90,0.01,0.01,0.01,0.0,0.0
test finished in 653.89 seconds
