,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.01
0.50,0.01,0.01,1.0,0.02,0.04
0.55,0.12,0.17,0.91,0.21,0.34
0.60,0.31,0.45,0.82,0.5,0.62
0.65,0.46,0.5,0.81,0.68,0.74
0.70,0.47,0.26,0.74,0.81,0.77
0.75,0.37,0.12,0.7,0.91,0.79
0.80,0.27,0.06,0.66,0.96,0.79
0.85,0.18,0.03,0.63,0.99,0.77
0.90,0.1,0.02,0.61,1.0,0.76
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.01
0.50,0.01,0.01,1.0,0.02,0.04
0.55,0.12,0.17,0.91,0.21,0.34
0.60,0.31,0.45,0.82,0.5,0.62
0.65,0.46,0.5,0.81,0.68,0.74
0.70,0.47,0.26,0.74,0.81,0.77
0.75,0.37,0.12,0.7,0.91,0.79
0.80,0.27,0.06,0.66,0.96,0.79
0.85,0.18,0.03,0.63,0.99,0.77
0.90,0.1,0.02,0.61,1.0,0.76
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.01
0.50,0.01,0.01,1.0,0.02,0.04
0.55,0.12,0.17,0.91,0.21,0.34
0.60,0.31,0.45,0.82,0.5,0.62
0.65,0.46,0.5,0.81,0.68,0.74
0.70,0.47,0.26,0.74,0.81,0.77
0.75,0.37,0.12,0.7,0.91,0.79
0.80,0.27,0.06,0.66,0.96,0.79
0.85,0.18,0.03,0.63,0.99,0.77
0.90,0.1,0.02,0.61,1.0,0.76
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 604.40 seconds
