,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.01,0.01,0.95,0.02,0.04
0.50,0.14,0.17,0.92,0.24,0.38
0.55,0.28,0.37,0.84,0.47,0.6
0.60,0.46,0.5,0.81,0.68,0.74
0.65,0.49,0.27,0.75,0.81,0.78
0.70,0.4,0.13,0.71,0.91,0.8
0.75,0.31,0.08,0.68,0.96,0.8
0.80,0.23,0.04,0.65,0.99,0.79
0.85,0.17,0.03,0.63,1.0,0.78
0.90,0.15,0.02,0.63,1.0,0.77
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.01,0.01,0.95,0.02,0.04
0.50,0.14,0.17,0.92,0.24,0.38
0.55,0.28,0.37,0.84,0.47,0.6
0.60,0.46,0.5,0.81,0.68,0.74
0.65,0.49,0.27,0.75,0.81,0.78
0.70,0.4,0.13,0.71,0.91,0.8
0.75,0.31,0.08,0.68,0.96,0.8
0.80,0.23,0.04,0.65,0.99,0.79
0.85,0.17,0.03,0.63,1.0,0.78
0.90,0.15,0.02,0.63,1.0,0.77
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.01,0.01,0.95,0.02,0.04
0.50,0.14,0.17,0.92,0.24,0.38
0.55,0.28,0.37,0.84,0.47,0.6
0.60,0.46,0.5,0.81,0.68,0.74
0.65,0.49,0.27,0.75,0.81,0.78
0.70,0.4,0.13,0.71,0.91,0.8
0.75,0.31,0.08,0.68,0.96,0.8
0.80,0.23,0.04,0.65,0.99,0.79
0.85,0.17,0.03,0.63,1.0,0.78
0.90,0.15,0.02,0.63,1.0,0.77
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 984.93 seconds
