,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.55,0.0,0.0,0.45,0.0,0.01
0.60,0.0,0.0,0.3,0.01,0.02
0.65,0.13,0.03,0.57,0.16,0.26
0.70,0.4,0.18,0.64,0.48,0.55
0.75,0.52,0.35,0.64,0.69,0.66
0.80,0.39,0.32,0.6,0.86,0.71
0.85,0.2,0.12,0.55,0.96,0.7
max
0.55,0.0,0.0,1.0,0.01,0.02
0.60,0.01,0.0,0.4,0.02,0.04
0.65,0.19,0.05,0.65,0.22,0.33
0.70,0.48,0.27,0.69,0.56,0.61
0.75,0.57,0.43,0.67,0.72,0.69
0.80,0.43,0.39,0.63,0.88,0.73
0.85,0.22,0.15,0.57,0.97,0.72
min
0.55,0.0,0.0,0.27,0.0,0.0
0.60,0.0,0.0,0.25,0.0,0.0
0.65,0.08,0.02,0.5,0.11,0.19
0.70,0.3,0.09,0.61,0.39,0.47
0.75,0.45,0.25,0.6,0.65,0.62
0.80,0.33,0.23,0.58,0.85,0.69
0.85,0.18,0.09,0.54,0.95,0.69
std
0.55,0.0,0.0,0.26,0.0,0.01
0.60,0.0,0.0,0.05,0.01,0.01
0.65,0.03,0.01,0.06,0.03,0.04
0.70,0.06,0.06,0.03,0.06,0.05
0.75,0.04,0.06,0.03,0.02,0.03
0.80,0.03,0.05,0.02,0.01,0.02
0.85,0.02,0.02,0.01,0.01,0.01
test finished in 1961.88 seconds
