,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,0.51,0.0,0.01
0.65,0.0,0.0,0.45,0.01,0.02
0.70,0.0,0.0,0.5,0.04,0.07
0.75,0.03,0.01,0.5,0.18,0.26
0.80,0.33,0.21,0.59,0.79,0.68
0.85,0.15,0.13,0.54,0.99,0.7
0.90,0.03,0.02,0.51,0.99,0.67
max
0.60,-0.0,0.0,1.0,0.01,0.01
0.65,-0.0,-0.0,0.5,0.01,0.02
0.70,0.01,0.0,0.54,0.04,0.08
0.75,0.05,0.01,0.53,0.2,0.29
0.80,0.37,0.34,0.62,0.87,0.72
0.85,0.17,0.16,0.56,0.99,0.72
0.90,0.04,0.03,0.52,1.0,0.69
min
0.60,-0.0,0.0,0.37,-0.0,-0.0
0.65,-0.0,-0.0,0.4,0.01,0.01
0.70,0.0,0.0,0.46,0.03,0.05
0.75,0.01,0.0,0.46,0.15,0.22
0.80,0.28,0.08,0.56,0.63,0.59
0.85,0.11,0.08,0.54,0.98,0.7
0.90,0.02,0.01,0.49,0.99,0.66
std
0.60,0.0,0.0,0.22,0.0,0.01
0.65,0.0,0.0,0.03,0.0,0.01
0.70,0.0,0.0,0.02,0.01,0.01
0.75,0.02,0.0,0.03,0.02,0.03
0.80,0.03,0.08,0.02,0.08,0.04
0.85,0.02,0.03,0.01,0.0,0.01
0.90,0.01,0.01,0.01,0.0,0.01
test finished in 585.35 seconds
