,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.03,0.0,0.82,0.11,0.2
0.40,0.09,0.02,0.88,0.35,0.5
0.50,0.13,0.06,0.9,0.52,0.66
0.60,0.19,0.16,0.91,0.68,0.78
0.70,0.26,0.25,0.91,0.8,0.86
0.75,0.33,0.28,0.91,0.88,0.89
0.80,0.31,0.26,0.91,0.95,0.93
0.85,0.16,0.17,0.89,0.99,0.94
max
0.30,0.03,0.0,0.82,0.11,0.2
0.40,0.09,0.02,0.88,0.35,0.5
0.50,0.13,0.06,0.9,0.52,0.66
0.60,0.19,0.16,0.91,0.68,0.78
0.70,0.26,0.25,0.91,0.8,0.86
0.75,0.33,0.28,0.91,0.88,0.89
0.80,0.31,0.26,0.91,0.95,0.93
0.85,0.16,0.17,0.89,0.99,0.94
min
0.30,0.03,0.0,0.82,0.11,0.2
0.40,0.09,0.02,0.88,0.35,0.5
0.50,0.13,0.06,0.9,0.52,0.66
0.60,0.19,0.16,0.91,0.68,0.78
0.70,0.26,0.25,0.91,0.8,0.86
0.75,0.33,0.28,0.91,0.88,0.89
0.80,0.31,0.26,0.91,0.95,0.93
0.85,0.16,0.17,0.89,0.99,0.94
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 16747.97 seconds
