,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.87,0.02,0.03
0.60,0.07,0.01,0.91,0.28,0.43
0.70,0.22,0.16,0.92,0.72,0.8
0.75,0.31,0.27,0.92,0.85,0.88
0.80,0.34,0.27,0.91,0.94,0.92
0.85,0.16,0.19,0.89,0.99,0.94
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.87,0.02,0.03
0.60,0.07,0.01,0.91,0.28,0.43
0.70,0.22,0.16,0.92,0.72,0.8
0.75,0.31,0.27,0.92,0.85,0.88
0.80,0.34,0.27,0.91,0.94,0.92
0.85,0.16,0.19,0.89,0.99,0.94
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.87,0.02,0.03
0.60,0.07,0.01,0.91,0.28,0.43
0.70,0.22,0.16,0.92,0.72,0.8
0.75,0.31,0.27,0.92,0.85,0.88
0.80,0.34,0.27,0.91,0.94,0.92
0.85,0.16,0.19,0.89,0.99,0.94
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 94.80 seconds
