,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.03,0.0,0.84,0.12,0.22
0.40,0.09,0.02,0.87,0.36,0.51
0.50,0.13,0.06,0.89,0.53,0.67
0.60,0.17,0.12,0.9,0.67,0.77
0.70,0.25,0.23,0.91,0.8,0.85
0.75,0.31,0.25,0.91,0.87,0.89
0.80,0.31,0.25,0.91,0.95,0.93
0.85,0.15,0.18,0.89,0.99,0.94
max
0.30,0.03,0.0,0.84,0.12,0.22
0.40,0.09,0.02,0.87,0.36,0.51
0.50,0.13,0.06,0.89,0.53,0.67
0.60,0.17,0.12,0.9,0.67,0.77
0.70,0.25,0.23,0.91,0.8,0.85
0.75,0.31,0.25,0.91,0.87,0.89
0.80,0.31,0.25,0.91,0.95,0.93
0.85,0.15,0.18,0.89,0.99,0.94
min
0.30,0.03,0.0,0.84,0.12,0.22
0.40,0.09,0.02,0.87,0.36,0.51
0.50,0.13,0.06,0.89,0.53,0.67
0.60,0.17,0.12,0.9,0.67,0.77
0.70,0.25,0.23,0.91,0.8,0.85
0.75,0.31,0.25,0.91,0.87,0.89
0.80,0.31,0.25,0.91,0.95,0.93
0.85,0.15,0.18,0.89,0.99,0.94
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 1223.98 seconds
