,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.81,0.01,0.01
0.60,0.07,0.01,0.89,0.32,0.47
0.70,0.21,0.14,0.92,0.71,0.8
0.75,0.32,0.28,0.92,0.85,0.88
0.80,0.34,0.29,0.91,0.94,0.93
0.85,0.15,0.17,0.89,0.99,0.94
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,-0.0,0.81,0.01,0.01
0.60,0.07,0.01,0.89,0.32,0.47
0.70,0.21,0.14,0.92,0.71,0.8
0.75,0.32,0.28,0.92,0.85,0.88
0.80,0.34,0.29,0.91,0.94,0.93
0.85,0.15,0.17,0.89,0.99,0.94
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,-0.0,0.81,0.01,0.01
0.60,0.07,0.01,0.89,0.32,0.47
0.70,0.21,0.14,0.92,0.71,0.8
0.75,0.32,0.28,0.92,0.85,0.88
0.80,0.34,0.29,0.91,0.94,0.93
0.85,0.15,0.17,0.89,0.99,0.94
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 1632.69 seconds
