,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,1.0,0.0,0.0
0.70,0.01,0.0,0.91,0.06,0.12
0.80,0.08,0.01,0.9,0.54,0.67
0.90,0.04,0.1,0.88,0.99,0.93
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,1.0,0.0,0.0
0.70,0.01,0.0,0.91,0.06,0.12
0.80,0.08,0.01,0.9,0.54,0.67
0.90,0.04,0.1,0.88,0.99,0.93
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,1.0,0.0,0.0
0.70,0.01,0.0,0.91,0.06,0.12
0.80,0.08,0.01,0.9,0.54,0.67
0.90,0.04,0.1,0.88,0.99,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1137.14 seconds
