,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.93,0.03,0.05
0.55,0.07,0.01,0.96,0.2,0.33
0.60,0.14,0.03,0.96,0.43,0.59
0.65,0.25,0.14,0.97,0.65,0.78
0.70,0.36,0.34,0.96,0.8,0.87
0.75,0.54,0.51,0.96,0.91,0.93
0.80,0.6,0.53,0.94,0.97,0.96
0.85,0.42,0.41,0.92,0.99,0.96
0.90,0.19,0.22,0.9,1.0,0.94
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.93,0.03,0.05
0.55,0.07,0.01,0.96,0.2,0.33
0.60,0.14,0.03,0.96,0.43,0.59
0.65,0.25,0.14,0.97,0.65,0.78
0.70,0.36,0.34,0.96,0.8,0.87
0.75,0.54,0.51,0.96,0.91,0.93
0.80,0.6,0.53,0.94,0.97,0.96
0.85,0.42,0.41,0.92,0.99,0.96
0.90,0.19,0.22,0.9,1.0,0.94
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.93,0.03,0.05
0.55,0.07,0.01,0.96,0.2,0.33
0.60,0.14,0.03,0.96,0.43,0.59
0.65,0.25,0.14,0.97,0.65,0.78
0.70,0.36,0.34,0.96,0.8,0.87
0.75,0.54,0.51,0.96,0.91,0.93
0.80,0.6,0.53,0.94,0.97,0.96
0.85,0.42,0.41,0.92,0.99,0.96
0.90,0.19,0.22,0.9,1.0,0.94
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 430.87 seconds
