,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.99,0.05,0.09
0.55,0.08,0.01,0.96,0.26,0.41
0.60,0.18,0.07,0.97,0.51,0.67
0.65,0.28,0.19,0.97,0.69,0.81
0.70,0.4,0.41,0.97,0.83,0.89
0.75,0.59,0.56,0.96,0.93,0.94
0.80,0.66,0.61,0.95,0.98,0.97
0.85,0.51,0.5,0.93,0.99,0.96
0.90,0.35,0.38,0.92,1.0,0.96
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.99,0.05,0.09
0.55,0.08,0.01,0.96,0.26,0.41
0.60,0.18,0.07,0.97,0.51,0.67
0.65,0.28,0.19,0.97,0.69,0.81
0.70,0.4,0.41,0.97,0.83,0.89
0.75,0.59,0.56,0.96,0.93,0.94
0.80,0.66,0.61,0.95,0.98,0.97
0.85,0.51,0.5,0.93,0.99,0.96
0.90,0.35,0.38,0.92,1.0,0.96
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.99,0.05,0.09
0.55,0.08,0.01,0.96,0.26,0.41
0.60,0.18,0.07,0.97,0.51,0.67
0.65,0.28,0.19,0.97,0.69,0.81
0.70,0.4,0.41,0.97,0.83,0.89
0.75,0.59,0.56,0.96,0.93,0.94
0.80,0.66,0.61,0.95,0.98,0.97
0.85,0.51,0.5,0.93,0.99,0.96
0.90,0.35,0.38,0.92,1.0,0.96
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 588.85 seconds
