,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.01,0.0,0.98,0.06,0.12
0.55,0.11,0.02,0.97,0.35,0.51
0.60,0.21,0.08,0.97,0.57,0.72
0.65,0.3,0.24,0.97,0.72,0.83
0.70,0.43,0.42,0.97,0.85,0.9
0.75,0.63,0.57,0.96,0.94,0.95
0.80,0.65,0.62,0.95,0.99,0.97
0.85,0.55,0.54,0.94,1.0,0.97
0.90,0.45,0.46,0.93,1.0,0.96
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.01,0.0,0.98,0.06,0.12
0.55,0.11,0.02,0.97,0.35,0.51
0.60,0.21,0.08,0.97,0.57,0.72
0.65,0.3,0.24,0.97,0.72,0.83
0.70,0.43,0.42,0.97,0.85,0.9
0.75,0.63,0.57,0.96,0.94,0.95
0.80,0.65,0.62,0.95,0.99,0.97
0.85,0.55,0.54,0.94,1.0,0.97
0.90,0.45,0.46,0.93,1.0,0.96
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.01,0.0,0.98,0.06,0.12
0.55,0.11,0.02,0.97,0.35,0.51
0.60,0.21,0.08,0.97,0.57,0.72
0.65,0.3,0.24,0.97,0.72,0.83
0.70,0.43,0.42,0.97,0.85,0.9
0.75,0.63,0.57,0.96,0.94,0.95
0.80,0.65,0.62,0.95,0.99,0.97
0.85,0.55,0.54,0.94,1.0,0.97
0.90,0.45,0.46,0.93,1.0,0.96
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 736.48 seconds
