,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,0.74,0.01,0.02
0.70,0.01,0.0,0.86,0.17,0.29
0.80,0.19,0.05,0.89,0.88,0.88
0.85,0.03,0.08,0.88,0.99,0.93
max
0.50,0.0,0.0,1.0,0.0,0.0
0.60,-0.0,-0.0,0.74,0.01,0.02
0.70,0.01,0.0,0.86,0.17,0.29
0.80,0.19,0.05,0.89,0.88,0.88
0.85,0.03,0.08,0.88,0.99,0.93
min
0.50,0.0,0.0,1.0,0.0,0.0
0.60,-0.0,-0.0,0.74,0.01,0.02
0.70,0.01,0.0,0.86,0.17,0.29
0.80,0.19,0.05,0.89,0.88,0.88
0.85,0.03,0.08,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 1535.80 seconds
