,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,0.82,0.0,0.0
0.70,0.02,0.0,0.9,0.21,0.34
0.80,0.17,0.2,0.89,0.98,0.93
0.85,0.02,0.06,0.88,0.99,0.93
max
0.50,0.0,0.0,1.0,0.0,0.0
0.60,-0.0,0.0,0.82,0.0,0.0
0.70,0.02,0.0,0.9,0.21,0.34
0.80,0.17,0.2,0.89,0.98,0.93
0.85,0.02,0.06,0.88,0.99,0.93
min
0.50,0.0,0.0,1.0,0.0,0.0
0.60,-0.0,0.0,0.82,0.0,0.0
0.70,0.02,0.0,0.9,0.21,0.34
0.80,0.17,0.2,0.89,0.98,0.93
0.85,0.02,0.06,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 9307.78 seconds
