,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.14,0.1,0.89,0.63,0.74
0.55,0.16,0.12,0.89,0.69,0.78
0.60,0.19,0.15,0.9,0.76,0.82
0.65,0.23,0.19,0.9,0.82,0.86
0.70,0.3,0.22,0.9,0.89,0.9
0.75,0.23,0.2,0.9,0.96,0.92
0.80,0.1,0.12,0.89,0.99,0.93
0.85,0.0,0.05,0.88,0.99,0.93
max
0.50,0.14,0.1,0.89,0.63,0.74
0.55,0.16,0.12,0.89,0.69,0.78
0.60,0.19,0.15,0.9,0.76,0.82
0.65,0.23,0.19,0.9,0.82,0.86
0.70,0.3,0.22,0.9,0.89,0.9
0.75,0.23,0.2,0.9,0.96,0.92
0.80,0.1,0.12,0.89,0.99,0.93
0.85,0.0,0.05,0.88,0.99,0.93
min
0.50,0.14,0.1,0.89,0.63,0.74
0.55,0.16,0.12,0.89,0.69,0.78
0.60,0.19,0.15,0.9,0.76,0.82
0.65,0.23,0.19,0.9,0.82,0.86
0.70,0.3,0.22,0.9,0.89,0.9
0.75,0.23,0.2,0.9,0.96,0.92
0.80,0.1,0.12,0.89,0.99,0.93
0.85,0.0,0.05,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 9557.82 seconds
