,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.14,0.09,0.89,0.62,0.73
0.55,0.16,0.13,0.89,0.7,0.78
0.60,0.19,0.15,0.9,0.76,0.82
0.65,0.23,0.19,0.9,0.82,0.86
0.70,0.28,0.21,0.9,0.88,0.89
0.75,0.23,0.2,0.9,0.95,0.92
0.80,0.1,0.12,0.89,0.98,0.93
0.85,0.0,0.05,0.88,0.99,0.93
max
0.50,0.14,0.09,0.89,0.62,0.73
0.55,0.16,0.13,0.89,0.7,0.78
0.60,0.19,0.15,0.9,0.76,0.82
0.65,0.23,0.19,0.9,0.82,0.86
0.70,0.28,0.21,0.9,0.88,0.89
0.75,0.23,0.2,0.9,0.95,0.92
0.80,0.1,0.12,0.89,0.98,0.93
0.85,0.0,0.05,0.88,0.99,0.93
min
0.50,0.14,0.09,0.89,0.62,0.73
0.55,0.16,0.13,0.89,0.7,0.78
0.60,0.19,0.15,0.9,0.76,0.82
0.65,0.23,0.19,0.9,0.82,0.86
0.70,0.28,0.21,0.9,0.88,0.89
0.75,0.23,0.2,0.9,0.95,0.92
0.80,0.1,0.12,0.89,0.98,0.93
0.85,0.0,0.05,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 10443.38 seconds
