,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.04,0.01,0.86,0.19,0.31
0.60,0.15,0.07,0.9,0.59,0.72
0.65,0.19,0.14,0.9,0.74,0.81
0.70,0.27,0.2,0.9,0.85,0.88
0.75,0.26,0.23,0.9,0.95,0.92
0.80,0.11,0.14,0.89,0.98,0.93
0.85,0.01,0.05,0.88,0.99,0.93
max
0.50,0.04,0.01,0.86,0.19,0.31
0.60,0.15,0.07,0.9,0.59,0.72
0.65,0.19,0.14,0.9,0.74,0.81
0.70,0.27,0.2,0.9,0.85,0.88
0.75,0.26,0.23,0.9,0.95,0.92
0.80,0.11,0.14,0.89,0.98,0.93
0.85,0.01,0.05,0.88,0.99,0.93
min
0.50,0.04,0.01,0.86,0.19,0.31
0.60,0.15,0.07,0.9,0.59,0.72
0.65,0.19,0.14,0.9,0.74,0.81
0.70,0.27,0.2,0.9,0.85,0.88
0.75,0.26,0.23,0.9,0.95,0.92
0.80,0.11,0.14,0.89,0.98,0.93
0.85,0.01,0.05,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 10851.08 seconds
