,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,0.91,0.02,0.03
0.40,0.08,0.02,0.86,0.37,0.52
0.50,0.16,0.1,0.89,0.68,0.77
0.60,0.23,0.19,0.9,0.83,0.86
0.65,0.31,0.23,0.9,0.89,0.9
0.70,0.29,0.25,0.9,0.94,0.92
0.75,0.21,0.23,0.9,0.97,0.93
0.80,0.15,0.19,0.89,0.98,0.94
0.90,0.02,0.08,0.88,1.0,0.93
max
0.30,0.0,0.0,0.91,0.02,0.03
0.40,0.08,0.02,0.86,0.37,0.52
0.50,0.16,0.1,0.89,0.68,0.77
0.60,0.23,0.19,0.9,0.83,0.86
0.65,0.31,0.23,0.9,0.89,0.9
0.70,0.29,0.25,0.9,0.94,0.92
0.75,0.21,0.23,0.9,0.97,0.93
0.80,0.15,0.19,0.89,0.98,0.94
0.90,0.02,0.08,0.88,1.0,0.93
min
0.30,0.0,0.0,0.91,0.02,0.03
0.40,0.08,0.02,0.86,0.37,0.52
0.50,0.16,0.1,0.89,0.68,0.77
0.60,0.23,0.19,0.9,0.83,0.86
0.65,0.31,0.23,0.9,0.89,0.9
0.70,0.29,0.25,0.9,0.94,0.92
0.75,0.21,0.23,0.9,0.97,0.93
0.80,0.15,0.19,0.89,0.98,0.94
0.90,0.02,0.08,0.88,1.0,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 14465.05 seconds
