,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,0.77,0.0,0.0
0.50,0.0,0.0,0.89,0.03,0.05
0.60,0.03,0.0,0.91,0.26,0.4
0.70,0.14,0.02,0.9,0.71,0.79
0.80,0.17,0.2,0.89,0.97,0.93
0.90,0.02,0.08,0.88,1.0,0.93
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,-0.0,0.0,0.77,0.0,0.0
0.50,0.0,0.0,0.89,0.03,0.05
0.60,0.03,0.0,0.91,0.26,0.4
0.70,0.14,0.02,0.9,0.71,0.79
0.80,0.17,0.2,0.89,0.97,0.93
0.90,0.02,0.08,0.88,1.0,0.93
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,-0.0,0.0,0.77,0.0,0.0
0.50,0.0,0.0,0.89,0.03,0.05
0.60,0.03,0.0,0.91,0.26,0.4
0.70,0.14,0.02,0.9,0.71,0.79
0.80,0.17,0.2,0.89,0.97,0.93
0.90,0.02,0.08,0.88,1.0,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 887.54 seconds
