,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.02,0.0,0.91,0.21,0.34
0.65,0.06,0.0,0.9,0.44,0.59
0.70,0.18,0.04,0.91,0.77,0.83
0.75,0.29,0.18,0.9,0.93,0.92
0.80,0.18,0.23,0.89,0.98,0.93
0.85,0.09,0.16,0.89,0.99,0.94
0.90,0.02,0.09,0.88,0.99,0.93
max
0.60,0.02,0.0,0.91,0.21,0.34
0.65,0.06,0.0,0.9,0.44,0.59
0.70,0.18,0.04,0.91,0.77,0.83
0.75,0.29,0.18,0.9,0.93,0.92
0.80,0.18,0.23,0.89,0.98,0.93
0.85,0.09,0.16,0.89,0.99,0.94
0.90,0.02,0.09,0.88,0.99,0.93
min
0.60,0.02,0.0,0.91,0.21,0.34
0.65,0.06,0.0,0.9,0.44,0.59
0.70,0.18,0.04,0.91,0.77,0.83
0.75,0.29,0.18,0.9,0.93,0.92
0.80,0.18,0.23,0.89,0.98,0.93
0.85,0.09,0.16,0.89,0.99,0.94
0.90,0.02,0.09,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 980.32 seconds
