,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.02,0.02,1.0,0.05,0.09
0.55,0.16,0.24,0.82,0.29,0.43
0.60,0.37,0.52,0.84,0.57,0.68
0.65,0.48,0.5,0.83,0.7,0.76
0.70,0.44,0.2,0.72,0.84,0.78
0.75,0.35,0.1,0.7,0.93,0.8
0.80,0.26,0.05,0.66,0.98,0.79
0.85,0.17,0.03,0.63,0.99,0.77
0.90,0.13,0.02,0.62,1.0,0.76
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.02,0.02,1.0,0.05,0.09
0.55,0.16,0.24,0.82,0.29,0.43
0.60,0.37,0.52,0.84,0.57,0.68
0.65,0.48,0.5,0.83,0.7,0.76
0.70,0.44,0.2,0.72,0.84,0.78
0.75,0.35,0.1,0.7,0.93,0.8
0.80,0.26,0.05,0.66,0.98,0.79
0.85,0.17,0.03,0.63,0.99,0.77
0.90,0.13,0.02,0.62,1.0,0.76
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.02,0.02,1.0,0.05,0.09
0.55,0.16,0.24,0.82,0.29,0.43
0.60,0.37,0.52,0.84,0.57,0.68
0.65,0.48,0.5,0.83,0.7,0.76
0.70,0.44,0.2,0.72,0.84,0.78
0.75,0.35,0.1,0.7,0.93,0.8
0.80,0.26,0.05,0.66,0.98,0.79
0.85,0.17,0.03,0.63,0.99,0.77
0.90,0.13,0.02,0.62,1.0,0.76
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 732.20 seconds
