,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.01,0.01
0.45,0.03,0.03,0.95,0.06,0.12
0.50,0.25,0.4,0.84,0.42,0.56
0.55,0.37,0.5,0.83,0.58,0.68
0.60,0.49,0.37,0.76,0.74,0.75
0.65,0.44,0.21,0.72,0.84,0.78
0.70,0.35,0.11,0.69,0.92,0.79
0.75,0.3,0.08,0.68,0.97,0.8
0.80,0.22,0.04,0.65,0.99,0.78
0.85,0.17,0.03,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
max
0.40,0.0,0.0,1.0,0.01,0.01
0.45,0.03,0.03,0.95,0.06,0.12
0.50,0.25,0.4,0.84,0.42,0.56
0.55,0.37,0.5,0.83,0.58,0.68
0.60,0.49,0.37,0.76,0.74,0.75
0.65,0.44,0.21,0.72,0.84,0.78
0.70,0.35,0.11,0.69,0.92,0.79
0.75,0.3,0.08,0.68,0.97,0.8
0.80,0.22,0.04,0.65,0.99,0.78
0.85,0.17,0.03,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
min
0.40,0.0,0.0,1.0,0.01,0.01
0.45,0.03,0.03,0.95,0.06,0.12
0.50,0.25,0.4,0.84,0.42,0.56
0.55,0.37,0.5,0.83,0.58,0.68
0.60,0.49,0.37,0.76,0.74,0.75
0.65,0.44,0.21,0.72,0.84,0.78
0.70,0.35,0.11,0.69,0.92,0.79
0.75,0.3,0.08,0.68,0.97,0.8
0.80,0.22,0.04,0.65,0.99,0.78
0.85,0.17,0.03,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1102.89 seconds
