,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.55,0.06,0.01,0.58,0.13,0.21
0.60,0.15,0.05,0.65,0.33,0.44
0.65,0.33,0.18,0.69,0.61,0.65
0.70,0.34,0.3,0.71,0.81,0.76
0.75,0.22,0.22,0.7,0.94,0.8
0.80,0.1,0.1,0.67,0.99,0.8
0.85,0.02,0.01,0.65,1.0,0.79
0.90,0.0,0.0,0.65,1.0,0.79
0.95,0.0,0.0,0.65,1.0,0.79
max
0.55,0.09,0.02,0.63,0.18,0.28
0.60,0.19,0.07,0.68,0.37,0.47
0.65,0.38,0.23,0.74,0.66,0.68
0.70,0.42,0.4,0.73,0.84,0.78
0.75,0.27,0.28,0.71,0.95,0.81
0.80,0.15,0.16,0.69,0.99,0.81
0.85,0.03,0.02,0.66,1.0,0.8
0.90,0.01,0.01,0.66,1.0,0.8
0.95,0.0,0.0,0.66,1.0,0.79
min
0.55,0.03,0.01,0.52,0.11,0.18
0.60,0.12,0.03,0.63,0.29,0.4
0.65,0.23,0.09,0.67,0.54,0.6
0.70,0.28,0.22,0.69,0.78,0.73
0.75,0.17,0.16,0.69,0.93,0.79
0.80,0.07,0.06,0.66,0.98,0.79
0.85,0.01,0.01,0.65,0.99,0.78
0.90,0.0,0.0,0.64,0.99,0.78
0.95,0.0,0.0,0.64,1.0,0.78
std
0.55,0.02,0.01,0.04,0.03,0.04
0.60,0.02,0.01,0.02,0.03,0.02
0.65,0.05,0.05,0.02,0.04,0.03
0.70,0.04,0.06,0.01,0.02,0.01
0.75,0.03,0.04,0.01,0.01,0.01
0.80,0.03,0.03,0.01,0.0,0.01
0.85,0.01,0.0,0.0,0.0,0.01
0.90,0.0,0.0,0.01,0.0,0.01
0.95,0.0,0.0,0.01,0.0,0.0
test finished in 510.20 seconds
