,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.89,0.06,0.12
0.60,0.13,0.03,0.91,0.49,0.64
0.70,0.25,0.21,0.91,0.79,0.85
0.75,0.36,0.29,0.91,0.9,0.91
0.80,0.27,0.27,0.9,0.97,0.93
0.85,0.11,0.15,0.89,0.99,0.94
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.89,0.06,0.12
0.60,0.13,0.03,0.91,0.49,0.64
0.70,0.25,0.21,0.91,0.79,0.85
0.75,0.36,0.29,0.91,0.9,0.91
0.80,0.27,0.27,0.9,0.97,0.93
0.85,0.11,0.15,0.89,0.99,0.94
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.89,0.06,0.12
0.60,0.13,0.03,0.91,0.49,0.64
0.70,0.25,0.21,0.91,0.79,0.85
0.75,0.36,0.29,0.91,0.9,0.91
0.80,0.27,0.27,0.9,0.97,0.93
0.85,0.11,0.15,0.89,0.99,0.94
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 17840.18 seconds
