,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,1.0,0.0,0.0
0.70,0.01,0.0,0.92,0.07,0.13
0.80,0.34,0.16,0.91,0.9,0.91
0.85,0.16,0.23,0.89,0.99,0.94
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,1.0,0.0,0.0
0.70,0.01,0.0,0.92,0.07,0.13
0.80,0.34,0.16,0.91,0.9,0.91
0.85,0.16,0.23,0.89,0.99,0.94
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,1.0,0.0,0.0
0.70,0.01,0.0,0.92,0.07,0.13
0.80,0.34,0.16,0.91,0.9,0.91
0.85,0.16,0.23,0.89,0.99,0.94
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 13354.43 seconds
