,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.05,0.34,0.34,0.95,0.8,0.87
0.10,0.49,0.44,0.95,0.9,0.92
0.15,0.52,0.42,0.93,0.95,0.94
0.20,0.4,0.35,0.92,0.97,0.94
0.25,0.3,0.28,0.91,0.98,0.94
0.30,0.21,0.21,0.9,0.98,0.94
0.35,0.16,0.16,0.89,0.99,0.94
0.40,0.09,0.12,0.89,0.99,0.94
0.45,0.04,0.07,0.88,0.99,0.93
max
0.05,0.34,0.34,0.95,0.8,0.87
0.10,0.49,0.44,0.95,0.9,0.92
0.15,0.52,0.42,0.93,0.95,0.94
0.20,0.4,0.35,0.92,0.97,0.94
0.25,0.3,0.28,0.91,0.98,0.94
0.30,0.21,0.21,0.9,0.98,0.94
0.35,0.16,0.16,0.89,0.99,0.94
0.40,0.09,0.12,0.89,0.99,0.94
0.45,0.04,0.07,0.88,0.99,0.93
min
0.05,0.34,0.34,0.95,0.8,0.87
0.10,0.49,0.44,0.95,0.9,0.92
0.15,0.52,0.42,0.93,0.95,0.94
0.20,0.4,0.35,0.92,0.97,0.94
0.25,0.3,0.28,0.91,0.98,0.94
0.30,0.21,0.21,0.9,0.98,0.94
0.35,0.16,0.16,0.89,0.99,0.94
0.40,0.09,0.12,0.89,0.99,0.94
0.45,0.04,0.07,0.88,0.99,0.93
std
0.05,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
test finished in 61897.26 seconds
