,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.98,0.06,0.12
0.55,0.1,0.02,0.98,0.28,0.44
0.60,0.17,0.04,0.97,0.49,0.65
0.65,0.28,0.22,0.97,0.7,0.81
0.70,0.41,0.42,0.97,0.83,0.9
0.75,0.57,0.54,0.96,0.92,0.94
0.80,0.65,0.6,0.95,0.98,0.96
0.85,0.53,0.52,0.94,0.99,0.96
0.90,0.34,0.37,0.91,1.0,0.95
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.98,0.06,0.12
0.55,0.1,0.02,0.98,0.28,0.44
0.60,0.17,0.04,0.97,0.49,0.65
0.65,0.28,0.22,0.97,0.7,0.81
0.70,0.41,0.42,0.97,0.83,0.9
0.75,0.57,0.54,0.96,0.92,0.94
0.80,0.65,0.6,0.95,0.98,0.96
0.85,0.53,0.52,0.94,0.99,0.96
0.90,0.34,0.37,0.91,1.0,0.95
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.98,0.06,0.12
0.55,0.1,0.02,0.98,0.28,0.44
0.60,0.17,0.04,0.97,0.49,0.65
0.65,0.28,0.22,0.97,0.7,0.81
0.70,0.41,0.42,0.97,0.83,0.9
0.75,0.57,0.54,0.96,0.92,0.94
0.80,0.65,0.6,0.95,0.98,0.96
0.85,0.53,0.52,0.94,0.99,0.96
0.90,0.34,0.37,0.91,1.0,0.95
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 540.42 seconds
