,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.91,0.02,0.03
0.55,0.06,0.01,0.94,0.21,0.34
0.60,0.14,0.04,0.95,0.45,0.61
0.65,0.21,0.11,0.95,0.62,0.75
0.70,0.33,0.32,0.95,0.78,0.86
0.75,0.45,0.42,0.94,0.89,0.91
0.80,0.47,0.43,0.93,0.96,0.94
0.85,0.23,0.26,0.9,0.99,0.94
0.90,0.06,0.1,0.88,0.99,0.94
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.91,0.02,0.03
0.55,0.06,0.01,0.94,0.21,0.34
0.60,0.14,0.04,0.95,0.45,0.61
0.65,0.21,0.11,0.95,0.62,0.75
0.70,0.33,0.32,0.95,0.78,0.86
0.75,0.45,0.42,0.94,0.89,0.91
0.80,0.47,0.43,0.93,0.96,0.94
0.85,0.23,0.26,0.9,0.99,0.94
0.90,0.06,0.1,0.88,0.99,0.94
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.91,0.02,0.03
0.55,0.06,0.01,0.94,0.21,0.34
0.60,0.14,0.04,0.95,0.45,0.61
0.65,0.21,0.11,0.95,0.62,0.75
0.70,0.33,0.32,0.95,0.78,0.86
0.75,0.45,0.42,0.94,0.89,0.91
0.80,0.47,0.43,0.93,0.96,0.94
0.85,0.23,0.26,0.9,0.99,0.94
0.90,0.06,0.1,0.88,0.99,0.94
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 279.84 seconds
