,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.02,0.04
0.45,0.02,0.0,1.0,0.08,0.15
0.50,0.12,0.02,0.97,0.35,0.52
0.55,0.23,0.11,0.97,0.6,0.74
0.60,0.33,0.27,0.97,0.75,0.85
0.65,0.44,0.42,0.97,0.85,0.91
0.70,0.59,0.54,0.96,0.93,0.94
0.75,0.67,0.61,0.95,0.98,0.96
0.80,0.61,0.6,0.95,1.0,0.97
0.85,0.55,0.54,0.94,1.0,0.97
0.90,0.51,0.49,0.93,1.0,0.97
max
0.40,0.0,0.0,1.0,0.02,0.04
0.45,0.02,0.0,1.0,0.08,0.15
0.50,0.12,0.02,0.97,0.35,0.52
0.55,0.23,0.11,0.97,0.6,0.74
0.60,0.33,0.27,0.97,0.75,0.85
0.65,0.44,0.42,0.97,0.85,0.91
0.70,0.59,0.54,0.96,0.93,0.94
0.75,0.67,0.61,0.95,0.98,0.96
0.80,0.61,0.6,0.95,1.0,0.97
0.85,0.55,0.54,0.94,1.0,0.97
0.90,0.51,0.49,0.93,1.0,0.97
min
0.40,0.0,0.0,1.0,0.02,0.04
0.45,0.02,0.0,1.0,0.08,0.15
0.50,0.12,0.02,0.97,0.35,0.52
0.55,0.23,0.11,0.97,0.6,0.74
0.60,0.33,0.27,0.97,0.75,0.85
0.65,0.44,0.42,0.97,0.85,0.91
0.70,0.59,0.54,0.96,0.93,0.94
0.75,0.67,0.61,0.95,0.98,0.96
0.80,0.61,0.6,0.95,1.0,0.97
0.85,0.55,0.54,0.94,1.0,0.97
0.90,0.51,0.49,0.93,1.0,0.97
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1053.91 seconds
