,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.95,0.01,0.03
0.55,0.07,0.01,0.93,0.21,0.35
0.60,0.13,0.03,0.94,0.44,0.6
0.65,0.22,0.11,0.95,0.63,0.76
0.70,0.3,0.27,0.95,0.77,0.85
0.75,0.47,0.44,0.94,0.9,0.92
0.80,0.48,0.43,0.93,0.96,0.95
0.85,0.25,0.26,0.9,0.99,0.94
0.90,0.06,0.09,0.88,0.99,0.94
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.95,0.01,0.03
0.55,0.07,0.01,0.93,0.21,0.35
0.60,0.13,0.03,0.94,0.44,0.6
0.65,0.22,0.11,0.95,0.63,0.76
0.70,0.3,0.27,0.95,0.77,0.85
0.75,0.47,0.44,0.94,0.9,0.92
0.80,0.48,0.43,0.93,0.96,0.95
0.85,0.25,0.26,0.9,0.99,0.94
0.90,0.06,0.09,0.88,0.99,0.94
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.95,0.01,0.03
0.55,0.07,0.01,0.93,0.21,0.35
0.60,0.13,0.03,0.94,0.44,0.6
0.65,0.22,0.11,0.95,0.63,0.76
0.70,0.3,0.27,0.95,0.77,0.85
0.75,0.47,0.44,0.94,0.9,0.92
0.80,0.48,0.43,0.93,0.96,0.95
0.85,0.25,0.26,0.9,0.99,0.94
0.90,0.06,0.09,0.88,0.99,0.94
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 426.71 seconds
