,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.01,0.02
0.40,0.04,0.0,0.97,0.18,0.31
0.50,0.24,0.12,0.96,0.64,0.77
0.55,0.34,0.31,0.96,0.78,0.86
0.60,0.43,0.41,0.96,0.86,0.91
0.65,0.58,0.52,0.96,0.93,0.94
0.70,0.68,0.6,0.95,0.97,0.96
0.75,0.62,0.59,0.95,0.99,0.97
0.80,0.59,0.58,0.94,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.51,0.5,0.94,1.0,0.97
max
0.30,0.0,0.0,1.0,0.01,0.02
0.40,0.04,0.0,0.97,0.18,0.31
0.50,0.24,0.12,0.96,0.64,0.77
0.55,0.34,0.31,0.96,0.78,0.86
0.60,0.43,0.41,0.96,0.86,0.91
0.65,0.58,0.52,0.96,0.93,0.94
0.70,0.68,0.6,0.95,0.97,0.96
0.75,0.62,0.59,0.95,0.99,0.97
0.80,0.59,0.58,0.94,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.51,0.5,0.94,1.0,0.97
min
0.30,0.0,0.0,1.0,0.01,0.02
0.40,0.04,0.0,0.97,0.18,0.31
0.50,0.24,0.12,0.96,0.64,0.77
0.55,0.34,0.31,0.96,0.78,0.86
0.60,0.43,0.41,0.96,0.86,0.91
0.65,0.58,0.52,0.96,0.93,0.94
0.70,0.68,0.6,0.95,0.97,0.96
0.75,0.62,0.59,0.95,0.99,0.97
0.80,0.59,0.58,0.94,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.51,0.5,0.94,1.0,0.97
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 2101.52 seconds
