,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,0.94,0.02,0.03
0.45,0.02,0.0,0.99,0.1,0.18
0.50,0.12,0.02,0.97,0.37,0.53
0.55,0.24,0.12,0.98,0.61,0.75
0.60,0.33,0.28,0.98,0.75,0.85
0.65,0.45,0.43,0.97,0.86,0.91
0.70,0.61,0.55,0.96,0.93,0.95
0.75,0.68,0.6,0.95,0.98,0.96
0.80,0.61,0.6,0.95,1.0,0.97
0.85,0.55,0.53,0.94,1.0,0.97
0.90,0.51,0.5,0.94,1.0,0.97
max
0.40,0.0,0.0,0.94,0.02,0.03
0.45,0.02,0.0,0.99,0.1,0.18
0.50,0.12,0.02,0.97,0.37,0.53
0.55,0.24,0.12,0.98,0.61,0.75
0.60,0.33,0.28,0.98,0.75,0.85
0.65,0.45,0.43,0.97,0.86,0.91
0.70,0.61,0.55,0.96,0.93,0.95
0.75,0.68,0.6,0.95,0.98,0.96
0.80,0.61,0.6,0.95,1.0,0.97
0.85,0.55,0.53,0.94,1.0,0.97
0.90,0.51,0.5,0.94,1.0,0.97
min
0.40,0.0,0.0,0.94,0.02,0.03
0.45,0.02,0.0,0.99,0.1,0.18
0.50,0.12,0.02,0.97,0.37,0.53
0.55,0.24,0.12,0.98,0.61,0.75
0.60,0.33,0.28,0.98,0.75,0.85
0.65,0.45,0.43,0.97,0.86,0.91
0.70,0.61,0.55,0.96,0.93,0.95
0.75,0.68,0.6,0.95,0.98,0.96
0.80,0.61,0.6,0.95,1.0,0.97
0.85,0.55,0.53,0.94,1.0,0.97
0.90,0.51,0.5,0.94,1.0,0.97
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1712.65 seconds
