,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.01,0.01
0.50,0.06,0.01,0.97,0.2,0.34
0.60,0.27,0.17,0.97,0.68,0.8
0.65,0.37,0.33,0.97,0.8,0.88
0.70,0.52,0.51,0.97,0.9,0.93
0.75,0.68,0.58,0.95,0.96,0.96
0.80,0.61,0.58,0.95,0.99,0.97
0.85,0.55,0.55,0.94,1.0,0.97
0.90,0.49,0.48,0.93,1.0,0.96
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.01,0.01
0.50,0.06,0.01,0.97,0.2,0.34
0.60,0.27,0.17,0.97,0.68,0.8
0.65,0.37,0.33,0.97,0.8,0.88
0.70,0.52,0.51,0.97,0.9,0.93
0.75,0.68,0.58,0.95,0.96,0.96
0.80,0.61,0.58,0.95,0.99,0.97
0.85,0.55,0.55,0.94,1.0,0.97
0.90,0.49,0.48,0.93,1.0,0.96
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.01,0.01
0.50,0.06,0.01,0.97,0.2,0.34
0.60,0.27,0.17,0.97,0.68,0.8
0.65,0.37,0.33,0.97,0.8,0.88
0.70,0.52,0.51,0.97,0.9,0.93
0.75,0.68,0.58,0.95,0.96,0.96
0.80,0.61,0.58,0.95,0.99,0.97
0.85,0.55,0.55,0.94,1.0,0.97
0.90,0.49,0.48,0.93,1.0,0.96
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 298.73 seconds
