,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.88,0.07,0.12
0.55,0.07,0.01,0.89,0.28,0.42
0.60,0.12,0.03,0.91,0.48,0.63
0.65,0.19,0.11,0.92,0.67,0.77
0.70,0.25,0.19,0.91,0.79,0.85
0.75,0.37,0.28,0.91,0.9,0.91
0.80,0.28,0.28,0.9,0.97,0.94
0.85,0.12,0.16,0.89,0.99,0.94
0.90,0.02,0.07,0.88,0.99,0.93
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.88,0.07,0.12
0.55,0.07,0.01,0.89,0.28,0.42
0.60,0.12,0.03,0.91,0.48,0.63
0.65,0.19,0.11,0.92,0.67,0.77
0.70,0.25,0.19,0.91,0.79,0.85
0.75,0.37,0.28,0.91,0.9,0.91
0.80,0.28,0.28,0.9,0.97,0.94
0.85,0.12,0.16,0.89,0.99,0.94
0.90,0.02,0.07,0.88,0.99,0.93
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.88,0.07,0.12
0.55,0.07,0.01,0.89,0.28,0.42
0.60,0.12,0.03,0.91,0.48,0.63
0.65,0.19,0.11,0.92,0.67,0.77
0.70,0.25,0.19,0.91,0.79,0.85
0.75,0.37,0.28,0.91,0.9,0.91
0.80,0.28,0.28,0.9,0.97,0.94
0.85,0.12,0.16,0.89,0.99,0.94
0.90,0.02,0.07,0.88,0.99,0.93
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 217.28 seconds
