,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.95,0.04,0.07
0.55,0.12,0.03,0.97,0.37,0.53
0.60,0.2,0.08,0.97,0.57,0.72
0.65,0.29,0.21,0.97,0.71,0.82
0.70,0.44,0.45,0.97,0.85,0.91
0.75,0.62,0.56,0.96,0.93,0.95
0.80,0.65,0.62,0.95,0.99,0.97
0.85,0.56,0.56,0.94,1.0,0.97
0.90,0.45,0.45,0.93,1.0,0.96
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.95,0.04,0.07
0.55,0.12,0.03,0.97,0.37,0.53
0.60,0.2,0.08,0.97,0.57,0.72
0.65,0.29,0.21,0.97,0.71,0.82
0.70,0.44,0.45,0.97,0.85,0.91
0.75,0.62,0.56,0.96,0.93,0.95
0.80,0.65,0.62,0.95,0.99,0.97
0.85,0.56,0.56,0.94,1.0,0.97
0.90,0.45,0.45,0.93,1.0,0.96
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.95,0.04,0.07
0.55,0.12,0.03,0.97,0.37,0.53
0.60,0.2,0.08,0.97,0.57,0.72
0.65,0.29,0.21,0.97,0.71,0.82
0.70,0.44,0.45,0.97,0.85,0.91
0.75,0.62,0.56,0.96,0.93,0.95
0.80,0.65,0.62,0.95,0.99,0.97
0.85,0.56,0.56,0.94,1.0,0.97
0.90,0.45,0.45,0.93,1.0,0.96
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1049.92 seconds
