,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.01,0.0,0.99,0.04,0.07
0.50,0.16,0.04,0.97,0.47,0.63
0.55,0.25,0.14,0.97,0.64,0.78
0.60,0.34,0.31,0.97,0.77,0.86
0.65,0.46,0.43,0.96,0.87,0.91
0.70,0.62,0.55,0.96,0.94,0.95
0.75,0.66,0.61,0.95,0.98,0.97
0.80,0.6,0.59,0.95,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.52,0.51,0.94,1.0,0.97
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.01,0.0,0.99,0.04,0.07
0.50,0.16,0.04,0.97,0.47,0.63
0.55,0.25,0.14,0.97,0.64,0.78
0.60,0.34,0.31,0.97,0.77,0.86
0.65,0.46,0.43,0.96,0.87,0.91
0.70,0.62,0.55,0.96,0.94,0.95
0.75,0.66,0.61,0.95,0.98,0.97
0.80,0.6,0.59,0.95,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.52,0.51,0.94,1.0,0.97
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.01,0.0,0.99,0.04,0.07
0.50,0.16,0.04,0.97,0.47,0.63
0.55,0.25,0.14,0.97,0.64,0.78
0.60,0.34,0.31,0.97,0.77,0.86
0.65,0.46,0.43,0.96,0.87,0.91
0.70,0.62,0.55,0.96,0.94,0.95
0.75,0.66,0.61,0.95,0.98,0.97
0.80,0.6,0.59,0.95,1.0,0.97
0.85,0.54,0.52,0.94,1.0,0.97
0.90,0.52,0.51,0.94,1.0,0.97
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 608.74 seconds
