,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.96,0.04,0.08
0.55,0.08,0.01,0.97,0.25,0.4
0.60,0.17,0.04,0.97,0.49,0.65
0.65,0.29,0.22,0.97,0.7,0.82
0.70,0.4,0.4,0.97,0.82,0.89
0.75,0.59,0.58,0.96,0.92,0.94
0.80,0.66,0.62,0.95,0.98,0.97
0.85,0.51,0.51,0.93,0.99,0.96
0.90,0.36,0.39,0.92,1.0,0.96
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.96,0.04,0.08
0.55,0.08,0.01,0.97,0.25,0.4
0.60,0.17,0.04,0.97,0.49,0.65
0.65,0.29,0.22,0.97,0.7,0.82
0.70,0.4,0.4,0.97,0.82,0.89
0.75,0.59,0.58,0.96,0.92,0.94
0.80,0.66,0.62,0.95,0.98,0.97
0.85,0.51,0.51,0.93,0.99,0.96
0.90,0.36,0.39,0.92,1.0,0.96
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.01,0.0,0.96,0.04,0.08
0.55,0.08,0.01,0.97,0.25,0.4
0.60,0.17,0.04,0.97,0.49,0.65
0.65,0.29,0.22,0.97,0.7,0.82
0.70,0.4,0.4,0.97,0.82,0.89
0.75,0.59,0.58,0.96,0.92,0.94
0.80,0.66,0.62,0.95,0.98,0.97
0.85,0.51,0.51,0.93,0.99,0.96
0.90,0.36,0.39,0.92,1.0,0.96
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 841.62 seconds
