,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.07,0.01,0.89,0.32,0.48
0.55,0.13,0.04,0.9,0.52,0.66
0.60,0.19,0.14,0.91,0.7,0.79
0.65,0.24,0.21,0.91,0.8,0.85
0.70,0.33,0.26,0.91,0.88,0.9
0.75,0.31,0.27,0.91,0.95,0.93
0.80,0.19,0.21,0.9,0.98,0.94
0.85,0.09,0.13,0.89,0.99,0.94
0.90,0.01,0.06,0.88,0.99,0.93
max
0.50,0.07,0.01,0.89,0.32,0.48
0.55,0.13,0.04,0.9,0.52,0.66
0.60,0.19,0.14,0.91,0.7,0.79
0.65,0.24,0.21,0.91,0.8,0.85
0.70,0.33,0.26,0.91,0.88,0.9
0.75,0.31,0.27,0.91,0.95,0.93
0.80,0.19,0.21,0.9,0.98,0.94
0.85,0.09,0.13,0.89,0.99,0.94
0.90,0.01,0.06,0.88,0.99,0.93
min
0.50,0.07,0.01,0.89,0.32,0.48
0.55,0.13,0.04,0.9,0.52,0.66
0.60,0.19,0.14,0.91,0.7,0.79
0.65,0.24,0.21,0.91,0.8,0.85
0.70,0.33,0.26,0.91,0.88,0.9
0.75,0.31,0.27,0.91,0.95,0.93
0.80,0.19,0.21,0.9,0.98,0.94
0.85,0.09,0.13,0.89,0.99,0.94
0.90,0.01,0.06,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 253.11 seconds
