,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,0.89,0.01,0.02
0.70,0.04,0.0,0.91,0.31,0.46
0.80,0.24,0.22,0.9,0.96,0.93
0.85,0.11,0.16,0.89,0.99,0.94
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,0.89,0.01,0.02
0.70,0.04,0.0,0.91,0.31,0.46
0.80,0.24,0.22,0.9,0.96,0.93
0.85,0.11,0.16,0.89,0.99,0.94
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.0,0.0,0.89,0.01,0.02
0.70,0.04,0.0,0.91,0.31,0.46
0.80,0.24,0.22,0.9,0.96,0.93
0.85,0.11,0.16,0.89,0.99,0.94
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 2201.06 seconds
