,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.08,0.01,0.9,0.34,0.49
0.60,0.19,0.14,0.91,0.69,0.79
0.70,0.36,0.3,0.92,0.88,0.9
0.75,0.32,0.29,0.91,0.95,0.93
0.80,0.2,0.23,0.9,0.98,0.94
0.85,0.09,0.14,0.89,0.99,0.94
max
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.08,0.01,0.9,0.34,0.49
0.60,0.19,0.14,0.91,0.69,0.79
0.70,0.36,0.3,0.92,0.88,0.9
0.75,0.32,0.29,0.91,0.95,0.93
0.80,0.2,0.23,0.9,0.98,0.94
0.85,0.09,0.14,0.89,0.99,0.94
min
0.30,0.0,0.0,1.0,0.0,0.0
0.40,0.0,0.0,1.0,0.0,0.0
0.50,0.08,0.01,0.9,0.34,0.49
0.60,0.19,0.14,0.91,0.69,0.79
0.70,0.36,0.3,0.92,0.88,0.9
0.75,0.32,0.29,0.91,0.95,0.93
0.80,0.2,0.23,0.9,0.98,0.94
0.85,0.09,0.14,0.89,0.99,0.94
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 17491.34 seconds
