,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.0,0.0,0.82,0.0,0.0
0.55,0.0,0.0,0.97,0.01,0.02
0.60,0.0,0.0,0.91,0.03,0.06
0.65,0.01,0.0,0.91,0.11,0.19
0.70,0.04,0.0,0.89,0.33,0.48
0.75,0.12,0.01,0.9,0.65,0.75
0.80,0.26,0.17,0.9,0.94,0.92
0.85,0.12,0.18,0.89,0.99,0.94
0.90,0.02,0.08,0.88,0.99,0.93
max
0.50,-0.0,0.0,0.82,0.0,0.0
0.55,0.0,0.0,0.97,0.01,0.02
0.60,0.0,0.0,0.91,0.03,0.06
0.65,0.01,0.0,0.91,0.11,0.19
0.70,0.04,0.0,0.89,0.33,0.48
0.75,0.12,0.01,0.9,0.65,0.75
0.80,0.26,0.17,0.9,0.94,0.92
0.85,0.12,0.18,0.89,0.99,0.94
0.90,0.02,0.08,0.88,0.99,0.93
min
0.50,-0.0,0.0,0.82,0.0,0.0
0.55,0.0,0.0,0.97,0.01,0.02
0.60,0.0,0.0,0.91,0.03,0.06
0.65,0.01,0.0,0.91,0.11,0.19
0.70,0.04,0.0,0.89,0.33,0.48
0.75,0.12,0.01,0.9,0.65,0.75
0.80,0.26,0.17,0.9,0.94,0.92
0.85,0.12,0.18,0.89,0.99,0.94
0.90,0.02,0.08,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1967.26 seconds
