,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,0.82,0.0,0.0
0.40,0.0,0.0,0.92,0.01,0.02
0.50,0.07,0.01,0.9,0.31,0.46
0.60,0.19,0.13,0.91,0.7,0.79
0.70,0.33,0.27,0.91,0.88,0.9
0.75,0.3,0.27,0.91,0.95,0.93
0.80,0.19,0.23,0.9,0.98,0.94
0.90,0.01,0.06,0.88,0.99,0.93
max
0.30,-0.0,0.0,0.82,0.0,0.0
0.40,0.0,0.0,0.92,0.01,0.02
0.50,0.07,0.01,0.9,0.31,0.46
0.60,0.19,0.13,0.91,0.7,0.79
0.70,0.33,0.27,0.91,0.88,0.9
0.75,0.3,0.27,0.91,0.95,0.93
0.80,0.19,0.23,0.9,0.98,0.94
0.90,0.01,0.06,0.88,0.99,0.93
min
0.30,-0.0,0.0,0.82,0.0,0.0
0.40,0.0,0.0,0.92,0.01,0.02
0.50,0.07,0.01,0.9,0.31,0.46
0.60,0.19,0.13,0.91,0.7,0.79
0.70,0.33,0.27,0.91,0.88,0.9
0.75,0.3,0.27,0.91,0.95,0.93
0.80,0.19,0.23,0.9,0.98,0.94
0.90,0.01,0.06,0.88,0.99,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 167.59 seconds
