,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,0.82,0.0,0.0
0.40,0.0,0.0,0.9,0.01,0.02
0.50,0.07,0.01,0.88,0.29,0.44
0.60,0.19,0.12,0.91,0.69,0.79
0.70,0.34,0.27,0.91,0.88,0.9
0.75,0.3,0.27,0.9,0.95,0.93
0.80,0.18,0.21,0.89,0.98,0.94
0.90,0.01,0.06,0.88,0.99,0.93
max
0.30,-0.0,0.0,0.82,0.0,0.0
0.40,0.0,0.0,0.9,0.01,0.02
0.50,0.07,0.01,0.88,0.29,0.44
0.60,0.19,0.12,0.91,0.69,0.79
0.70,0.34,0.27,0.91,0.88,0.9
0.75,0.3,0.27,0.9,0.95,0.93
0.80,0.18,0.21,0.89,0.98,0.94
0.90,0.01,0.06,0.88,0.99,0.93
min
0.30,-0.0,0.0,0.82,0.0,0.0
0.40,0.0,0.0,0.9,0.01,0.02
0.50,0.07,0.01,0.88,0.29,0.44
0.60,0.19,0.12,0.91,0.69,0.79
0.70,0.34,0.27,0.91,0.88,0.9
0.75,0.3,0.27,0.9,0.95,0.93
0.80,0.18,0.21,0.89,0.98,0.94
0.90,0.01,0.06,0.88,0.99,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 3502.80 seconds
