,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,0.93,0.01,0.01
0.40,0.07,0.01,0.87,0.31,0.46
0.50,0.16,0.09,0.9,0.65,0.75
0.60,0.25,0.19,0.9,0.83,0.87
0.65,0.3,0.23,0.9,0.89,0.9
0.70,0.29,0.24,0.9,0.93,0.92
0.75,0.2,0.21,0.9,0.96,0.93
0.80,0.12,0.15,0.89,0.98,0.93
0.90,0.01,0.06,0.88,0.99,0.93
max
0.30,0.0,0.0,0.93,0.01,0.01
0.40,0.07,0.01,0.87,0.31,0.46
0.50,0.16,0.09,0.9,0.65,0.75
0.60,0.25,0.19,0.9,0.83,0.87
0.65,0.3,0.23,0.9,0.89,0.9
0.70,0.29,0.24,0.9,0.93,0.92
0.75,0.2,0.21,0.9,0.96,0.93
0.80,0.12,0.15,0.89,0.98,0.93
0.90,0.01,0.06,0.88,0.99,0.93
min
0.30,0.0,0.0,0.93,0.01,0.01
0.40,0.07,0.01,0.87,0.31,0.46
0.50,0.16,0.09,0.9,0.65,0.75
0.60,0.25,0.19,0.9,0.83,0.87
0.65,0.3,0.23,0.9,0.89,0.9
0.70,0.29,0.24,0.9,0.93,0.92
0.75,0.2,0.21,0.9,0.96,0.93
0.80,0.12,0.15,0.89,0.98,0.93
0.90,0.01,0.06,0.88,0.99,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 12660.36 seconds
