,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.0,0.0,1.0,0.01,0.01
0.40,0.06,0.01,0.86,0.28,0.43
0.50,0.15,0.08,0.9,0.64,0.75
0.60,0.24,0.19,0.9,0.83,0.86
0.65,0.32,0.23,0.9,0.89,0.9
0.70,0.26,0.21,0.9,0.94,0.92
0.75,0.19,0.19,0.89,0.97,0.93
0.85,0.05,0.08,0.88,0.99,0.93
max
0.30,0.0,0.0,1.0,0.01,0.01
0.40,0.06,0.01,0.86,0.28,0.43
0.50,0.15,0.08,0.9,0.64,0.75
0.60,0.24,0.19,0.9,0.83,0.86
0.65,0.32,0.23,0.9,0.89,0.9
0.70,0.26,0.21,0.9,0.94,0.92
0.75,0.19,0.19,0.89,0.97,0.93
0.85,0.05,0.08,0.88,0.99,0.93
min
0.30,0.0,0.0,1.0,0.01,0.01
0.40,0.06,0.01,0.86,0.28,0.43
0.50,0.15,0.08,0.9,0.64,0.75
0.60,0.24,0.19,0.9,0.83,0.86
0.65,0.32,0.23,0.9,0.89,0.9
0.70,0.26,0.21,0.9,0.94,0.92
0.75,0.19,0.19,0.89,0.97,0.93
0.85,0.05,0.08,0.88,0.99,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 199.98 seconds
