,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.1,0.05,0.87,0.53,0.66
0.40,0.14,0.11,0.89,0.67,0.76
0.50,0.19,0.16,0.89,0.77,0.83
0.60,0.26,0.2,0.9,0.86,0.88
0.65,0.29,0.21,0.9,0.9,0.9
0.70,0.25,0.22,0.9,0.94,0.92
0.75,0.18,0.18,0.89,0.97,0.93
0.85,0.05,0.09,0.88,0.99,0.93
max
0.30,0.1,0.05,0.87,0.53,0.66
0.40,0.14,0.11,0.89,0.67,0.76
0.50,0.19,0.16,0.89,0.77,0.83
0.60,0.26,0.2,0.9,0.86,0.88
0.65,0.29,0.21,0.9,0.9,0.9
0.70,0.25,0.22,0.9,0.94,0.92
0.75,0.18,0.18,0.89,0.97,0.93
0.85,0.05,0.09,0.88,0.99,0.93
min
0.30,0.1,0.05,0.87,0.53,0.66
0.40,0.14,0.11,0.89,0.67,0.76
0.50,0.19,0.16,0.89,0.77,0.83
0.60,0.26,0.2,0.9,0.86,0.88
0.65,0.29,0.21,0.9,0.9,0.9
0.70,0.25,0.22,0.9,0.94,0.92
0.75,0.18,0.18,0.89,0.97,0.93
0.85,0.05,0.09,0.88,0.99,0.93
std
0.30,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 10279.43 seconds
