,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,0.72,0.0,0.0
0.70,0.0,0.0,0.48,0.01,0.02
0.75,0.02,0.0,0.51,0.11,0.18
0.80,0.3,0.17,0.59,0.78,0.67
0.85,0.1,0.1,0.53,0.99,0.69
0.90,0.02,0.01,0.51,1.0,0.68
max
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,1.0,0.0,0.01
0.70,0.0,0.0,0.56,0.02,0.03
0.75,0.04,0.01,0.54,0.15,0.24
0.80,0.34,0.24,0.62,0.83,0.71
0.85,0.11,0.12,0.54,1.0,0.7
0.90,0.03,0.03,0.52,1.0,0.69
min
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,0.4,0.0,0.0
0.70,0.0,0.0,0.44,0.01,0.01
0.75,0.01,0.0,0.47,0.09,0.15
0.80,0.23,0.07,0.55,0.65,0.59
0.85,0.09,0.08,0.52,0.99,0.69
0.90,0.01,0.0,0.5,0.99,0.67
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.23,0.0,0.0
0.70,0.0,0.0,0.04,0.0,0.01
0.75,0.01,0.0,0.02,0.03,0.04
0.80,0.04,0.05,0.02,0.06,0.04
0.85,0.01,0.01,0.01,0.0,0.01
0.90,0.01,0.01,0.01,0.0,0.01
test finished in 382.37 seconds
