,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.1,0.03,0.63,0.19,0.29
0.55,0.25,0.12,0.69,0.47,0.56
0.60,0.43,0.3,0.72,0.73,0.73
0.65,0.36,0.35,0.73,0.87,0.79
0.70,0.24,0.25,0.71,0.96,0.81
0.75,0.1,0.11,0.68,0.99,0.8
0.80,0.03,0.03,0.66,1.0,0.79
max
0.50,0.14,0.05,0.68,0.22,0.33
0.55,0.27,0.16,0.7,0.5,0.58
0.60,0.51,0.4,0.76,0.77,0.76
0.65,0.39,0.44,0.74,0.9,0.82
0.70,0.27,0.29,0.73,0.97,0.83
0.75,0.12,0.13,0.69,0.99,0.82
0.80,0.04,0.04,0.67,1.0,0.8
min
0.50,0.06,0.01,0.52,0.16,0.24
0.55,0.23,0.08,0.67,0.43,0.53
0.60,0.36,0.24,0.71,0.69,0.7
0.65,0.33,0.31,0.71,0.85,0.78
0.70,0.21,0.2,0.69,0.94,0.8
0.75,0.06,0.06,0.66,0.98,0.79
0.80,0.01,0.01,0.65,0.99,0.79
std
0.50,0.03,0.01,0.06,0.02,0.03
0.55,0.02,0.03,0.01,0.02,0.02
0.60,0.05,0.05,0.02,0.03,0.02
0.65,0.02,0.05,0.01,0.02,0.01
0.70,0.02,0.03,0.01,0.01,0.01
0.75,0.02,0.02,0.01,0.0,0.01
0.80,0.01,0.01,0.01,0.0,0.0
test finished in 631.63 seconds
