,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.95,0.03,0.05
0.55,0.06,0.01,0.94,0.2,0.33
0.60,0.14,0.04,0.96,0.44,0.6
0.65,0.23,0.16,0.95,0.65,0.77
0.70,0.33,0.3,0.95,0.79,0.86
0.75,0.47,0.47,0.95,0.9,0.92
0.80,0.46,0.41,0.93,0.97,0.95
0.85,0.24,0.26,0.9,0.99,0.94
0.90,0.05,0.1,0.88,0.99,0.94
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.95,0.03,0.05
0.55,0.06,0.01,0.94,0.2,0.33
0.60,0.14,0.04,0.96,0.44,0.6
0.65,0.23,0.16,0.95,0.65,0.77
0.70,0.33,0.3,0.95,0.79,0.86
0.75,0.47,0.47,0.95,0.9,0.92
0.80,0.46,0.41,0.93,0.97,0.95
0.85,0.24,0.26,0.9,0.99,0.94
0.90,0.05,0.1,0.88,0.99,0.94
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.0
0.50,0.0,0.0,0.95,0.03,0.05
0.55,0.06,0.01,0.94,0.2,0.33
0.60,0.14,0.04,0.96,0.44,0.6
0.65,0.23,0.16,0.95,0.65,0.77
0.70,0.33,0.3,0.95,0.79,0.86
0.75,0.47,0.47,0.95,0.9,0.92
0.80,0.46,0.41,0.93,0.97,0.95
0.85,0.24,0.26,0.9,0.99,0.94
0.90,0.05,0.1,0.88,0.99,0.94
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 289.40 seconds
